publishedAt,authorDisplayName,textDisplay,likeCount
2022-11-19T05:30:21Z,Luii Lafete / realiiu3k9,"Gausa diladenin dok, biarin aja mereka ribut sendiri. Mayoritas juga tau Dr. Richard yg bener, ada bukti ilmiah sesuai tata cara penelitian yang baik, mungkin orang yang punya kepentingan bakal kebakaran, tapi rakyat biasa Indonesia yang ga punya kepentingan masih banyak yang waras kok. Sukses menyertaimu habis ini. BTW nangis aku denger nasehat bang Deny juga. Ternyata bang Deny bisa nasehatin yang ngena ke hati gitu, hahahahah.",1
2022-11-19T05:30:13Z,julaika queen,Entahlah bagaimana pak habib itu mendidik istrinya,0
2022-11-19T05:29:13Z,Ulfa Carla,"Dari tadi bingung mo komen apa😢<br>Intinya dapet pengalaman baru, <br>Ada kata² yg menyentuh",0
2022-11-19T05:28:44Z,Yemima Damayanti,Gila ini podcast banyak bgt pelajaran hidupnya 🙂🙏,0
2022-11-19T05:28:37Z,auliya noviyanti,Buah dari kesabaaran dokter akhirnya bisa menang sidang,0
2022-11-19T05:28:27Z,jediwiraangga,"Terduga pelaku investasi bodong anak ketum parpol <a href=""https://youtu.be/2eKAWsh6mTY"">https://youtu.be/2eKAWsh6mTY</a>",0
2022-11-19T05:27:16Z,Ulee Yuliana,Saya setuju nama dokter Richard TIDAK PERNAH rusak...❤❤❤,0
2022-11-19T05:25:48Z,Serti panggabean,Karena dr Richard saya lbh tau bijak pilih skincare.tq Dr 👍👍🥰,0
2022-11-19T05:25:09Z,Mega Yanti,Semangat dok...,0
2022-11-19T05:22:24Z,Si La,Tega banget sih ngak mau dimaafin padahal udah orangtuanya pun sudah mintamaaf,0
2022-11-19T05:21:07Z,hero Noob,Maaf pak richard lee pake wig ato tanam rambut ??,0
2022-11-19T05:20:28Z,Si La,Sedih banget aku denger dr.ricahd lee udah minta maaf tapi ngak dimaafin,0
2022-11-19T05:18:49Z,Irma Reeves,"you are definitely a bigger and better man doc , indeed the 2 years were your life lesson to be beyond bigger &amp; better . Blessings 🙏🏽",15
2022-11-19T05:18:00Z,BaDaBeSt,"dr richard lee harus melaporkan polisi yang membawa dr richard lee kejakarta, bahaya kalo menimpa yang laen, uda ada penyalahgunaan wewenang",0
2022-11-19T05:16:59Z,Carine Chow,"saya menonton ini, dari 2 opini tentang &quot;MINTA MAAF&quot;, saya mengambil kesimpulan 1:<br> JIKA TIDAK SALAH tidak perlu minta maaf. salah WAJIB minta maaf dengan hati. jika TIDAK SALAH tetapi ingin minta maaf, yasudah minta maaf dengan sikap saja, contoh: tidak menyindir balik, tidak menggubris dll. biarkan saja mereka menyakiti kita dengan kata2 makian, fitnahan2, karena semua itu  PASTI akan dibalas oleh yg diAtas, dengan karma. tinggal kita nya aja yang harus belajar sabar untuk tidak membalas.. memang sangat sulit, saya juga difitnah diblakang selama 3 tahun. di depan saya makhluk itu masih bersikap baik, cth saat saya beritikad baik nanya kabar dia pas covid, dia juga balik nanya kabar saya, ortu, bahkan sampai pacar pun ditanyain. tetapi dibelakangnya, ternyata saya sudah seperti badut, dikata2in &quot;dih ngapain sih ni orang ngechat2 basa basi nanya kabar? ga tau malu, ga berasa salah kali. noh liat kelakuan temen lo ngapain coba like2 story segala&quot;. giliran sibuk ga liat2 story dia, dikatain lagi &quot;dih kok si rinez udah ga liat story gua lagi sih? jangan2 gua di mute&quot;. kurang badut apalagi? 😂<br><br>minta maaf (ngomong langsung ke orangnya) saat Anda tidak salah, hanya akan meningkatkan AROGANSI mereka karena mereka jadi merasa benar. maka itu sebaiknya tunjukkan saja dengan sikap, tidak perlu menyebut minta maaf ke orang ybs.",0
2022-11-19T05:14:02Z,ivana christy,Buat KP dan all penyusup gw ga bisa berkata2. Wait and see aja azab Tuhan ya. Udah itu aja. Cukup.,0
2022-11-19T05:13:39Z,My pink Roses,"Jika segalanya sempurna, kamu gk akan pernah belajar dan bertumbuh.",0
2022-11-19T05:13:11Z,Sundari Sundari,"Dokter kalo kamu menyerah,mereka yg jahat akn trtawa bahagia 🥲🥲🥲<br>Kami ikut sedih brsama mu dok,nama mu harum no matter what",0
2022-11-19T05:12:56Z,Deddy Renaldi,Terbuka lagi ya aib yg ono tu wkwkw,0
2022-11-19T05:12:52Z,Muhammad Iqbaal Syarief,KORUPTOR K0NT0L DISANA ENAK BGT YA PUNYA SEL SENDIRI SENDIRI PAKEK KASUR PULA WAHH ENAK BANGET YA KALIAN ANJIN9,0
2022-11-19T06:18:20Z,n a b i l a 💘,"Ya begitulah dunia bro , maka nya ada akhirat kelak",0
2022-11-19T05:12:13Z,Guntur Wijonarko,Aku klo jadi habib kok malu ya,0
2022-11-19T05:08:47Z,geng-M,Kebahagian gue bukan nyakitin orang... 👍..,0
2022-11-19T05:08:36Z,alin Arini,Kok aku nangis ia . astaghfirullah <br>Alhamdulillah mental mu kuat dokter semoga selalu sehat aamiin,0
2022-11-19T05:07:34Z,ribkha ikha,Dokter kamu luar biasa.. biarkan itu menjadi urusan si perempuan dengan Tuhan. Keluarga dokter pasti diberkati🧡,0
2022-11-19T05:05:24Z,Mama Syahdu Al Aqsha,dr awal jg aku mah dukung dokter,0
2022-11-19T05:03:31Z,NoobGaminG,"Gw tinggal di goa apa yak? Gak ngerti lagi bahas apa, kasus apa, inisial nya jugak... <br>Pusing dah🧐",0
2022-11-19T05:02:58Z,Lisa Lisa,Abis ni undang KP bang,0
2022-11-19T04:58:43Z,John Victor,Kalau udah menang sidang pastilah nama baik secara otomatis akan kembali… karena kita semua nonton kan…. Saran aja Dok gak usah di perpanjang….,0
2022-11-19T04:57:52Z,Dewi Dewi,"dulu kan bekinganny Sambo,  skrng pembunuh itu sdh d penjara smua KO karpet , doer sm AL  nothing 😛😛",0
2022-11-19T04:56:44Z,Wempphi Souw,Kalau bener polisi kaya gitu apakah bisa dilaporkan?.. eh....,0
2022-11-19T04:55:56Z,yusri ati,Sabar ya Dr...dizholimi sm manusia pasti Allah balas dengan seribu hikmah,0
2022-11-19T04:55:55Z,ipeh swan,Mksi dr richard smpe detik pun sya tdk prnh berfkir negatof ttg mu<br>Krna dri segelintir dr kecantikan cuman dr yg berani memberikan kami edukasi informasi ttg cream abal2..itupun msi di serang org segelintir org<br>Smoga doa wanita2 seindonesia smpai pdamu dok<br>Smoga perjuangan mu untuk memberikan edukasi tdk smpe sini sja tpi ke depanx msi memberikan kami informasi yg baik<br>Trima ksih dan sehat sllu dok 🙏🏻,0
2022-11-19T04:55:10Z,Tarymae,"dari penangkapannya aja udah gak sah, datang pagi2 sebelum jam kantor",0
2022-11-19T04:54:01Z,Rita Kurnia,Mau gimana pun aku ttep tim dokter.. Krna aku tau kasus dokter dari awal dokter ga salah,0
2022-11-19T04:53:48Z,Nasywa,Sukses selalu dr. Richard,0
2022-11-19T04:50:57Z,delima rs,"Berharap dr gk cukup sampai disini, kasus pencemaran nama baik hrs di kasuskan, kalo bisa sampe dia dipenjara biar tau rasanya gmana di tangkap 2 x. Gedeg soalnya liat yg merasa jd korban.",0
2022-11-19T04:50:54Z,Jasmine 12,"Satu kata untuk dokter Richard,,, Tetap semangat 👍👍👍",0
2022-11-19T04:49:12Z,Mika Channel,hadir,0
2022-11-19T04:48:28Z,sansan chen,Keep strong dr. Richard...,0
2022-11-19T04:48:16Z,sindhuwicks,report akun si…. bareng2 atas hate speech kali ya 😂,0
2022-11-19T04:47:49Z,mama digi,"Miris sekali dengernya,saya muslim nyesek bangt kenapa ada manusia yg menjadi pasangan pesohor/tokoh agama, keturunan junjungan nabi besar bisa melakukan itu , astaghfirullah baru tau,semuga mbk kp di bukakan pintu hidayah ,bisa berlapang dada ,semuga hati nurani melunak seperti manusia pada umumnya 🤲",0
2022-11-19T04:45:18Z,Muhammad Iqbaal Syarief,"DUIT VS KEBENARAN, SAMA AJA KAYAK STREAMER YANG LIVE JUDI DAN SELEB GRAM YANG PROMOSI JUDI MEREKA GA BAKALAN DI TANGKAP POLISI KECUALI KALO ADA ORANG YANG NGELAPOR + DUIT GERAK CEPAT DAHTUH",0
2022-11-19T04:44:17Z,Khoni Mustain,"Gila yaa.. hukum di Indo mirisssssssss main tangkeppp main siksa,, wadauuuu gilaaaaaa aahh.. parahhhhh looohhh parahhhhh",0
2022-11-19T04:43:52Z,asiah_19,"Dari kasus Dr richard sama Karput banyak yang dukung Dr richard,karena bagus sih niatnya,  yang buat orang banyak gak suka semenjak sama denise , Maaf ya, tapi masalah rumah tangga orang gak harus di publish ,pendapatku",0
2022-11-19T04:42:46Z,Marya B Nainggolan,Mohon maaf menurut sy habib gagal mendidik istrinya. MIRIS,0
2022-11-19T04:42:23Z,Rini Marta,"Percaya brp byk owner2 krim abal2 yg gk suka sama dr yg 1 ini yg berani bilang krim mereka abal2 dr. yg jelas2 membela dan membantu emak2 seiindonesia yg bahkan krim abal2 benar2 dijual bebas dipasaran, bpom kmn para aparat kmn disaat krim abal2 merajai pasaran dan efek2 bnr2 sangat membahayakan 😢 terima kasih dr. RL semoga selalu sehat sukses dan bahagia selalu aamiin..",0
2022-11-19T06:20:10Z,n a b i l a 💘,"Jangan kan cream wajah , obat sirup aja BPOM kemana 😂😂😂😂😂😂",0
2022-11-19T04:41:01Z,Yulita Niken,"dari vidio mrs tabayun pas,ketemu pertama kali..yg dia nerocooss teruus..ga mau salah...sampe dr richard minta maaf terus jg..dia kliat ga mau kalah bgt..udah gedeg bgt liat si ibuk itu..lgs ikut isi petisi pas dokter ditangkap...dan skrg ikut happy...kebenaran menang.",0
2022-11-19T04:40:41Z,Shanty Llg,"Bang Densu.. Mohon maaf ya.. Sekian bnyk nnton yt nya dr richard,, aq mlh gk tau kalau dr Richard punya produk scincare sendiri,, gk tau klau dia punya priduk.. Karna sekaliiiiipun beluau tdk pernah promo producknya, atau membanding bandingkan produk abal2 dgn productnya sendiri🙏🙏",0
2022-11-19T04:54:23Z,mich M,"Terus poin lu apa? <br>Dalam review skincare abal2, dokter richard juga gak pernah suruh utk beli produknya kok.",0
2022-11-19T04:39:43Z,Khoni Mustain,"Jujur berkat dokter ini, ak ngerti ttg cream abal² yg menagndung merkuri n hidroquinon, jdi begitu mama ku sempat nyobain cream abal² yg di pake temannya lsg ak ksi tau mama jgn pernah make, memang bagus diawal ntar rusak belakang hrinya, pdhl kakak beliin kasi mama cream yg bagus laneige dri SG hahaa tergoda sm tmnnya yg make cream temulawak kekwkwkwk 😷",0
2022-11-19T04:55:12Z,mich M,Berarti apa yg dilakukan ama dokter ini membantu kamu dong?,0
2022-11-19T04:35:33Z,nayaka,"MAFIA NGERI SIH, LIAT AJA DOKTER, NIKMIR, KEK TERORIS BUNUH JUTAAN ORANG",0
2022-11-19T04:32:47Z,neni zoeryanee,Tapi ko denise gak diwadahi bang densu  .. Dia juga butuh platform untuk perasaannya.. <br>Baik buruknya bukan tugas kita menghakiminya.,0
2022-11-19T04:32:24Z,diana erika,Casing doang ditutup didalamnya iblis semua itu belum keluar,0
2022-11-19T04:32:20Z,Andrea cleosine Dalila wijaya,"Aku pernah di fase wajah rusak parah krn lepas perawatan klinik. Berobat di prof spesialis kulit dikota aku, dan prof tsb bilang, sebenernya banyak kasus seperti aku, dan bahan krim diklinik mmg ada bahan yg sebetulnya tidak boleh dipakai. Apa mau dikata klinik2 punya &#39;tameng&#39; orang-orang &#39;kuat&#39;. Dalam hati pas dr RL tadi bilang aku berjuang sendiri engga ada yg belain padahal ada b*om, aku paham sih.",0
2022-11-19T04:30:36Z,DIY Dilla,Kalau penyidik nya ga perlu di proses ya begitu 😢,0
2022-11-19T04:27:58Z,Maulana Tri Ramadhan,wkwkwk deddy sipecandu adsense,0
2022-11-19T04:26:52Z,diana erika,Penyidik kok gitu ya sop nya. main paksa paksa,0
2022-11-19T04:24:50Z,Sri Rahayu,Sempat nonton dr Richard minta maaf berkali2 tapi gak nyangka sampai ditahan separah itu,0
2022-11-19T04:23:09Z,SALAM WARAS,Bnyk x iklanny😭,0
2022-11-19T04:22:46Z,Philomena Mikayla,Mana bang yg podcast sama Denis....? Kog gak jadi tayang... Kebenaran harus di tampilkan bang... Daripada ada cewek ke 3 dan ke 4 n selanjutnya...,0
2022-11-19T04:21:54Z,Cynthia,Kok penyidik main culik gt ya hmmm 😐😐😐😐,0
2022-11-19T04:21:19Z,Pukka878,"Menurut q sih dua2nya slh,soalnya q juga dr awal liat sendiri videonya dokter yg ngatain karput artis yg udah g laku dan gak endors gak makan,itu udah nyerang scr pribadi sih menurutku,,klopun artis g tau itu krim abal2 yg daftar bpomnya pakai Sempel yg aman tp yg diedarkan TDK sesuai Sempel harusnya tegur aja by DM jgn slalu ujuk2 bikin YouTube dan sebut nama artisnya bla2... Kan masalahnya ini ma skincarenya hrsnya perangnya sama owner skincare,,, krim ms glow aja yg kmren ada korban jerawat parah beli Krn viral yg endors jg artis yg LBH besar drpd karput yaitu Rafi ma Nagita tp dokter g nyerang Nagita tuh,,knp skincare yg diendors karput nyerangnya hrs ke si artis.... Dan dia tau klo byk pihak skincare yg ikut nyerang dia dibalik kasus ini tp knp ttp dendamnya ma karput ya... Sbenere gampang sing klo mau legowo ktemu ma karput saling maaf2an dan bereslah msalah,,trs klo msh mau lanjut membuktikan skincare itu bermasalah baru deh skg nyerangnya fokus ke owner klo bukti lgkp pasti kok owner yg sana bakal kalah dipengadilan!! intinya klo ada msalah jgn terlalu menggebu2 sbelum up sesuatu dimedsos Krn pkiran klo lgi emosi pasti akan byk celah dan scr tdk sadar akan melakukan kesalahan baru,misalnya keceplosan sebut nama stelah viral baru diedit...<br><br>Dan endors itukan klo artis emang g pakai,,netizen klo pinter pastilah mikir mana mgkin artis pakai krim yg cuma harga 3ratusan ribu ya g mgkin bgt!!!",2
2022-11-19T08:08:19Z,Pukka878,@n a b i l a 💘 👍,0
2022-11-19T08:03:31Z,n a b i l a 💘,@Pukka878 ini bukan pendapat ini fakta 😭😂😭😂,0
2022-11-19T07:50:48Z,Pukka878,@n a b i l a 💘 yasudah klo g sependapat bisa skip komentku...,0
2022-11-19T07:39:48Z,n a b i l a 💘,@Pukka878 yg ngeyel itu kamu 😭😭😭 aku cuman bicara apa ada nya 🤣🤣🤣,0
2022-11-19T07:34:49Z,Pukka878,"@n a b i l a 💘 ya sudahlah percuma eyel2an ,,itu menurutmu dan ini menenurutku!!",0
2022-11-19T04:20:58Z,Ratna Ningsih,Org baik.. banyak musuhya<br>Sehat sehat ya dokter .. sukses terus👍,0
2022-11-19T04:20:57Z,Ratna Ningsih,Org baik.. banyak musuhya<br>Sehat sehat ya dokter .. sukses terus👍,0
2022-11-19T04:18:54Z,deeeeee,Kamu licik bgt karput ternyata kamu gak takut Allah ya mau ngomong pke cara pun gak akan masuk keotak kamu,0
2022-11-19T04:18:17Z,MmmmonsterKiLL Kusanagisama,"OMG, ini adalah interview yang w tunggu2 w cari2...ada jg yg related akhirnya...makasi banyak Densu dan Richlee...semoga sama2 bisa melewati ujian ini...karena ini yang sedang w berusaha lalui, baru jalan setahun...",2
2022-11-19T04:16:06Z,Devisa Kitchen,Saya dukung dokter,0
2022-11-19T04:15:50Z,syamsuriani arsya,"Karput yg itu dulunya kan ada gosip miringnya itu kan? Yg viral dlu nama dia masuk prostitusi, tb2 dia nikah aja sama habib di mekkah, kyl pengalihan isu gtu. Lgsung hijrah jd gosip dia ketutup pdhp dlu viral bnget nama dia masuk kasus prostitusi",2
2022-11-19T04:15:48Z,Ayam Goreng,"Lawan terus dok, kalo bener ya teriak bener, kalo salah seharusnya berani mengakui kesalahan 🤗",0
2022-11-19T04:15:48Z,Christina Suhadi,"Karpet bego sih kl gw bilang... entah bego atau terlalu pede. Tapi satu yg pasti yg kita bisa tau dari kasus ini, istri habib belum tentu akhlak beres.",0
2022-11-19T04:15:36Z,Mar Mar,"Astagaaa jahat banget yaaa, maaf ya dokter Lee harus mengalami ini semua. Kami semua tau value dokter, teruslah berkarya dan segera pulih dok. Kalau saya punya uang dan power, saya akan bantu orang orang benar. Yang bisa saya lakukan sekarang ya mendoakan dan bersuara membela dari medsos aja. Untuk pihak yang cari masalah itu,  semoga Tuhan balas berkali2 lipat dari sakitnya yg dokter lee rasakan. God bless you Dok",3
2022-11-19T04:13:19Z,Putri Kusuma,"Cakep obrolannya 👍🏻sangat real, logis &amp; manusiawi…intinya manusia tempatnya salah tp jangan kasih ruang untuk iblis berpesta…nafsu duniawi karna gengsi tidak mau kalah, pribahasanya masuk nih, kalah jd abu menang jd arang…",0
2022-11-19T04:12:07Z,Diatal Fikri,Nyatanya Jadi orng jujur gasegampang itu 😢,0
2022-11-19T04:12:01Z,Keluarga Andara,Gw sampe sekarang lagi nunggu dokter gw ini ngeriview,0
2022-11-19T04:10:37Z,Aksara Lerak,"segitu susahnya kah untuk orang punya hidup yang DAMAI? susah kalo punya hati yang jelek, yang nggak paham apa itu kehidupan damai. mungkin kebahagiaannya melihat orang lain menderita. tapi hati hati, hidupmu ngga akan tenang. dendam itu sifatnya addicted, punya kebutuhan untuk dipuaskan. so hati hatilah dengan orang yang hatinya jelek",0
2022-11-19T04:10:11Z,IraSoviia-Tv,"Bang deni kocakkk, realistis juga ya 😅😅😅 benarr benarrr 😂😂😂",0
2022-11-19T04:08:14Z,Marwaty Fadil,Gilaaaaaa kereeeeeen❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,0
2022-11-19T04:04:10Z,Latifah Sirait,Cerdas ni dr richard. Gk kepancing ama pertanyaan2 dri densu.,0
2022-11-19T04:04:06Z,Melon Kuning,"Dri dlu emang ga suka sama tuh cwek, gila yh org meng edukasi malah di zholimi, akan jdi karma ga tuh buat si cwek",0
2022-11-19T04:03:29Z,Dimas Aldi,"POLISI, P nya itu Penculik",0
2022-11-19T04:02:35Z,Rendy Rasyid,Counter attack !,0
2022-11-19T04:01:50Z,DOMINIQUE,"Semua Indah Pada Waktu Tuhan, <br>Congrats Dr. Richard, <br>Tuhan ada bersama mu",1
2022-11-19T04:00:30Z,Merry Jessica1403,Dokter orang baikk ❤,0
2022-11-19T04:00:03Z,Melati Prada Pertiwi,Dokter maaf skrg gaya tangan nya kalo ngmng kyk si kura kura ya aku ngakak lho liat nya😭😭😭😭,0
2022-11-19T03:59:42Z,kayra  Cantik😊,Iye...iye...iye...gw paham....bang densu...top bgt deh...,0
2022-11-19T03:59:16Z,dewi rosemayniar,"Suka banget ama dokter Ricard Lee, soalnya pinter tapi ngak sombong atau pamer... Dan sudah jadi dokter penampilan biasa ngak sok2an jadi dokter... Semangat dokter sehat selalu",0
2022-11-19T03:58:59Z,mieke chad,You Blessed dr.Richard💕,0
2022-11-19T03:56:59Z,siti nurjanah,BANG DENNY SUMARGO TOLONG PODCAST DI SPOTIFY DILENGKAPIN,0
2022-11-19T03:56:36Z,Hobby Bunda Alla,"Pengalaman hidup pahit tak terlupakan, semua pasti ada hikmahnya. Masing2 ada balasan yg setimpal buat yg baik dan yang jahat dunia akhirat",0
2022-11-19T03:54:44Z,deeeeee,"Kita aja yg bukan jadi dokter gondoknya bukan main, dia padahal abis lahiran loh semoga Lo setress deh karput 🤣",0
2022-11-19T03:54:12Z,PurplerossPena,"Dokter Richard musti clearkan amarahnya dulu baru dia tau begimane caranya supaya kedamaian dalam hatinya kembali lagi. Bagi saya image dokter masih sama bagusnya dok. Saya yakin di luaran sana yang kayak saya mash banyak. Dok mengajarkan ilmu yang bagus untuk kami. Terlepas dari kasus dok ini, banyak yang terbantu. Dan di luaran sana yang menganggap dok buruk oleh karena mereka berseberangan dengan dok juga pasti ada. Mungkin banyak, sehingga dok bisa menganggap mereka &#39;hadir&#39; untuk menyebabkan image dokter menjadi hancur. Semangat Dok, semoga Semesta selalu memberkati.",2
2022-11-19T03:52:23Z,Olivia Chen,"Like it or not this back to square one, he was treated that way because he is Chinese because of our race. Loe mau blg gw racist but this is still happening everywhere especially in Indonesia. Sorry I&#39;m too blunt but yes it&#39;s still happening and also because that Karen lady have &quot;support&quot; so I hope Dr Richard sue whoever is involved because this is considered as Pencemaran nama baik and reputation. Please make Indonesia right again, it&#39;s about time. I&#39;ve heard many &quot;stories&quot; about that Karen lady. So I am not surprised.",0
2022-11-19T03:51:53Z,fril lea,Kita sih dukung dr Richard .kita sbg netizen tau kok siapa yg salah siapa yg bener,0
2022-11-19T03:51:02Z,Aisha 002,"Kejam ....sy klo udah liat orang minta maaf ,kok tdk mau memaafkan dan mengampuni kesalahan lalu berdamai saling ber pegang tangan dan berpelukan dgn hati yg ikhlas ...gedeg sy<br><br>Karput malu lah dirimu sekeras itu ego mu ,allah sj maha pengampun pemaaf <br><br>Suwamimu orang yg banyak ilmu ,pandai dan baik apa tdk ada menasehatimu .....agar mjd orang yg pemaaf pengampun dan cinta damai",0
2022-11-19T03:48:55Z,Channel 14,meski 1000 tangan2 menarikmu jatuh namun ada 1 tangan Nya yg melindungi dan menarik mu naik..Jangan gentar dr. karena in the end in this universe Kebenaran tetaplah Kebenaran...Pray for dr. Richard...,3
2022-11-19T03:45:25Z,endang heryanti,"Dari pembicaraan ini si deni keliatan ngga bisa ngimbangin lawan bicara, dr richar yg pintar harus sharing sama yang pintar juga bukan dg lawan bicara yg lemot",0
